epoch;loss;val_loss
0;0.6341678500175476;0.7701249122619629
0;0.5766843557357788;0.6059461832046509
0;0.5533016920089722;0.6264517307281494
0;0.5351542830467224;0.5951748490333557
0;0.518403947353363;0.5613858699798584
0;0.49357643723487854;0.5046126842498779
0;0.49267977476119995;0.5131073594093323
0;0.4808712899684906;0.49743616580963135
0;0.46209025382995605;0.4792017638683319
0;0.4615298807621002;0.5210255980491638
0;0.43641331791877747;0.5026161670684814
0;0.4202304184436798;0.4413842260837555
0;0.40991508960723877;0.4261634051799774
0;0.39543670415878296;0.4207697808742523
